사례번호,줄번호,내용,대입연도,대학명,모집단위,전형명
7628,253510,A : VR을 이용해 작별한 가족과 재회하는 장면을 보고 이를 이용한 캠페인성 광고를 기획해보고 싶다고 생각했습니다. ,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253511,현실 세계에선 이뤄낼 수 없는 일을 구현하여 새로운 감동을 전할 수 있음을 이용해 광고를 제작하고 싶습니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253512,Q : 가상 인간을 이용하면 눈이 아프다던가 위화감이 드는 문제가 있을 수도 있는데 혹시 가상 인간을 이용,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253513,했을 시 발생할 수 있는 문제점을 말씀해줄 수 있으신가요?,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253514,"A : 게임 및 미디어에서 많이 제기되는 폭력성, 선정성 등을 접할 수 있다는게 가장 문제라고 생각합니다. 특히 제작이 쉬",2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253515,운 가상 인간의 경우 그러한 문제가 더 크게 일어날 수 있다고 생각합니다. 하지만 이러한 점은 지속적인 미디어 리,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253516,"터러시 교육으로 무엇이 잘못된 것이고, 그를 통해 무엇을 배울 수 있는지 구별하는 능력을 함양시켜준다면 충분히 ",2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253517,해결할 수 있다고 생각합니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253518,Q : 프로그래밍에 대한 경험이 있나요?,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253519,A : 중학교 때부터 프로그래머를 꿈꿔왔기에 프로그래밍 지식이 있습니다. 프로그래밍 실력이 좋은 건 아니지만 친구들과 ,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253520,협력해 오류를 줄여가는 과정을 좋아합니다. 2학년 프로그래밍 시간에 프로그램을 제작하는 과정에서 오류가 발생하,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253521,는 일이 있었고 이에 대해 친구들과 토의하며 if문의 조건을 바꿔 오류를 수정한 경험을 통해 협업의 즐거움을 알았,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253522,습니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253523,Q : 숭실대학교에서 학부 지식을 배운 뒤 어느 회사에 취업해 어떤 일을 하고 있을 것 같나요?,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253524,A : 저는 Hs에드라는 광고회사에 들어가고 싶습니다. 예전에 기업의 구인 광고를 둘러보던 중 Hs에드에서 디지털 PD를 ,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253525,모집하는 광고를 본 적이 있습니다. 이를 보며 제가 제작하고자 하는 가상 인간 광고를 실현하기에 좋을 것이라는 생,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253526,각을 하였습니다. 이에 Hs에드에 들어가 가상 인간을 전문적으로 기획하는 디지털 PD가 되고 싶습니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253527,Q: 학부에 대한 질문 있나요?,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253528,A : 제가 융합을 중요하게 보고 들어온 만큼 교수님게서 생각하시는 융합의 장점에 대해 듣고 싶습니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253529,Q : 정말 대답하기 어려운데 보통 학생들은 이 학과에 들어오면 자신이 원하는 분야 하나에 집중하느라 융,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253530,합을 배우긴 조금 어렵습니다. 그래도 학생들이 다양한 경험을 하며 이를 어떤 식으로 활용할 수 있을지 ,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253531,고민할 수 있어서 그 부분이 장점이라 생각합니다. 충분히 대답이 되었을까요?,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253532,A : 다양한 활동을 할 수 있다는 점이 정말 큰 장점이라고 생각합니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253533,Q : 그럼 마지막으로 하고 싶은 말 부탁드려요,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253534,"A : 저는 홍보단에서 영상 제작자로 일하며 제 영상을 통해 학생들이 웃고, 환호하는 모습을 통해 이 꿈을 가지게 되었습",2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253535,"니다. 그리고 이러한 웃음을 더 넓은 세상에서, 더 새로운 시각으로 전하고 싶습니다. 그리고 그 시작을 숭실대학교에",2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253536,서 함께하고 싶습니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253537,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253538,◈ 잘한 점 : 미래 계획을 구체적으로 짰기 때문에 비전에 대한 질문에 잘 질문할 수 있었습니다. 특히 학과 정보에 대한 ,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253539,이야기에선 보통 ‘정보 수집 능력’을 보고 싶어 함을 알고 최대한 정보 수집 능력을 잘 보여줄 수 있도록 준비했기에 ,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253540,교수님들로부터 좋은 반응을 얻을 수 있었습니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253541,"◈ 아쉬운 점 : 부정적인 단어를 너무 많이 쓴 것 같습니다. ‘없다’, ‘잘 못한다’라는 단어보단 질문과 관련된 다른 경험을 ",2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253542,대답하는 것이 더 좋을 것 같습니다. ,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253543,◈ 준비해야할 것 : 숭실대학교는 확고한 비전과 그와 관련된 자신의 생각을 물어봤습니다. 이러한 점은 취업하고 싶은 ,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253544,"기업, 가상인간 콘텐츠의 문제점, 만들고 싶은 콘텐츠 질문에서 잘 드러난다고 생각합니다. 그래서 자신이 미래에 무엇",2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253545,을 할 것인가에 대한 대답을 준비해야합니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253546,◈ 후배에게 당부하고 싶은 사항 : 교수님들의 눈에 들만한 특이한 키워드를 하나 잡는 것을 추천합니다. 보통 뉴스에서 ,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253547,전망이 좋다는 그런 요소를 잡으면 좋을 듯 한데 저는 ‘가상인간 광고 기획자’로 키워드를 잡고 준비를 했습니다. 그리,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253548,고 기본질문 충실하게 준비하면 면접 때 꼭 활용할 기회가 옵니다. 기본질문 잘 준비하면 좋을 것 같습니다. 인터넷에,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7628,253549,서 면접 강의 보고 준비하면 더 쉽고 나은 대답을 준비할 수 있습니다.,2023,숭실대,글로벌미디어학부,SSU미래인재전형
7629,253550,2023학년도 대입 면접 후기[숭실대 소프트웨어학부],2023,숭실대,소프트웨어학부,SW우수자
7629,253551,대학/학과,2023,숭실대,소프트웨어학부,SW우수자
7629,253552,숭실대 소프트웨어학부,2023,숭실대,소프트웨어학부,SW우수자
7629,253553,전 형 명,2023,숭실대,소프트웨어학부,SW우수자
7629,253554,SW우수자,2023,숭실대,소프트웨어학부,SW우수자
7629,253555,면접시간,2023,숭실대,소프트웨어학부,SW우수자
7629,253556,7~8분[면접위원 2명]면접유형,2023,숭실대,소프트웨어학부,SW우수자
7629,253557,면접절차면접 대기실-대면 면접,2023,숭실대,소프트웨어학부,SW우수자
7629,253558,면 접 특 징,2023,숭실대,소프트웨어학부,SW우수자
7629,253559,[유의사항],2023,숭실대,소프트웨어학부,SW우수자
7629,253560,◈ 대면 면접임.,2023,숭실대,소프트웨어학부,SW우수자
7629,253561,◈ 전자기기는 못쓰지만 면접 직전까지 가져온 자료는 볼 수 있음.,2023,숭실대,소프트웨어학부,SW우수자
7629,253562,"◈ 활동 위주로 질문하며, 꼬리 질문이 꽤 많음",2023,숭실대,소프트웨어학부,SW우수자
7629,253563,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2023,숭실대,소프트웨어학부,SW우수자
7629,253564,Q : 지원동기와 자기소개 간단하게 해주세요.,2023,숭실대,소프트웨어학부,SW우수자
7629,253565,A : 준비해간 거 짧게 함. 목표가 구체적이라고 칭찬받음.,2023,숭실대,소프트웨어학부,SW우수자
7629,253566,"Q : 3학년 동아리 때 마스크 감별기를 제작했다고 했는데, 자세하게 설명해주세요.",2023,숭실대,소프트웨어학부,SW우수자
7629,253567,A : 설명함,2023,숭실대,소프트웨어학부,SW우수자
7629,253568,Q : 어떤 프로그램을 사용한 거죠?,2023,숭실대,소프트웨어학부,SW우수자
7629,253569,A : 구글사에서 제공하는 웹 기반 머신러닝 프로그램인 티쳐블머신을 이용했습니다.,2023,숭실대,소프트웨어학부,SW우수자
7629,253570,Q : 티쳐블머신이 학습부터 모델링까지 다 해줄 건데 직접 인공지능 모델을 제작했다고 할 수 있나요?,2023,숭실대,소프트웨어학부,SW우수자
7629,253571,A : 물론 학습부터 모델링까지는 티쳐블머신을 이용했습니다. 하지만 그 모델을 제가 원하는 용도로 사용하기 위해 파이,2023,숭실대,소프트웨어학부,SW우수자
7629,253572,썬으로 영상 처리 및 제어를 하였기 때문에 직접 했다고 할 수 있을 거 같습니다.,2023,숭실대,소프트웨어학부,SW우수자
7629,253573,Q. : 다른 인공지능 모델 제작하신 거 있나요?,2023,숭실대,소프트웨어학부,SW우수자
7629,253574,"A. : 티쳐블머신이라는 같은 프로그램을 사용했지만, 손 소독 유무를 감별해주는 인공지능을 제작해 본 경험이 있습니다.",2023,숭실대,소프트웨어학부,SW우수자
7629,253575,"Q. : 오, 특이하네요. 어떤 식으로 유무를 구별하도록 했나요?",2023,숭실대,소프트웨어학부,SW우수자
7629,253576,A. : 이제 손 세정제가 분사되는 부분에 카메라를 설치해서 일정 부분 이상 손을 넣으면 손 소독을 한 것으로 인식하도록 ,2023,숭실대,소프트웨어학부,SW우수자
7629,253577,하였습니다.,2023,숭실대,소프트웨어학부,SW우수자
7629,253578,"Q. : 아, 그럼 딱 유무만 확인할 수 있도록 했다는 거죠?",2023,숭실대,소프트웨어학부,SW우수자
7629,253579,A. : 모델 자체는 유무만 판별할 수 있게 학습시켰고 하드웨어를 통해 통제하는 방식으로 프로젝트를 진행하였습니다.,2023,숭실대,소프트웨어학부,SW우수자
7629,253580,Q. : 하드웨어요?,2023,숭실대,소프트웨어학부,SW우수자
7629,253581,A. : 네. 이제 손 소독을 했다고 인식되면 차단막이 올라가는 식으로 제작했습니다.,2023,숭실대,소프트웨어학부,SW우수자
7629,253582,Q : 그러면 다룰 수 있는 컴퓨터 언어 있나요?,2023,숭실대,소프트웨어학부,SW우수자
7629,253583,A. : c언어랑 파이썬을 조금 다룰 줄 압니다.,2023,숭실대,소프트웨어학부,SW우수자
7629,253584,Q. : c랑 파이썬 차이점이 먼가요?,2023,숭실대,소프트웨어학부,SW우수자
7629,253585,A. : 외운 거 설명함. (대충 파이썬은 객체지향이고 c는 절차지향이다.),2023,숭실대,소프트웨어학부,SW우수자
7629,253586,Q. : 어? C언어도 객체지향처럼 사용할 수 있지 않나요?,2023,숭실대,소프트웨어학부,SW우수자
7629,253587,A. : 어... 그건 잘 모르겠습니다..,2023,숭실대,소프트웨어학부,SW우수자
7629,253588,"Q : 네, 알겠습니다. 그러면 자료구조에 대해 약간 질문해볼게요. 스택이랑 큐를 어디서 사용하나요?",2023,숭실대,소프트웨어학부,SW우수자
7629,253589,A : 스택은..(여기서 한 1분 정적),2023,숭실대,소프트웨어학부,SW우수자
7629,253590,"Q : 네, 알겠습니다.",2023,숭실대,소프트웨어학부,SW우수자
7629,253591,"A : 아, 큐는 프린트 대기열이랑 은행 번호표에서 쓰입니다.",2023,숭실대,소프트웨어학부,SW우수자
7629,253592,"Q : 네, 그러면 마지막으로 할 말이나 질문 있으시면 해주시면 됩니다.",2023,숭실대,소프트웨어학부,SW우수자
7629,253593,A : 면접에 불러주셔서 정말 감사드리고 내년에 학교에서 뵙겠습니다. 감사합니다.,2023,숭실대,소프트웨어학부,SW우수자
7629,253594,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2023,숭실대,소프트웨어학부,SW우수자
7629,253595,◈ 전형이 전형이다 보니 전공 질문이 진짜 많이 나옴.,2023,숭실대,소프트웨어학부,SW우수자
7629,253596,◈ 모르는 건 모른다고 해야 함. 아니면 진짜 꼬리 질문 훅 들어옴.,2023,숭실대,소프트웨어학부,SW우수자
7629,253597,◈ 자료구조 질문 아는 건데 대답 잘못해서 아쉬움. 전공 관련 내용은 제대로 암기해야 함.,2023,숭실대,소프트웨어학부,SW우수자
7629,253598,"◈ 자신이 했던 활동에서 사용했던 프로그램, 언어, 관련 내용 등등 모두 숙지해가야 꼬리 질문 대비할 수 있음.",2023,숭실대,소프트웨어학부,SW우수자
7629,253599,◈ 자소서에서 진짜 하나도 안 나옴. 자료구조도 학생부에 있던 내용인 듯 함.,2023,숭실대,소프트웨어학부,SW우수자
7630,253600,2023학년도 대입 면접 후기[숭실대 정보사회학과],2023,숭실대,정보사회학과,SSU미래인재전형
7630,253601,대학/학과,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253602,숭실대 정보사회학과,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253603,전 형 명,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253604,SSU미래인재전형,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253605,면접시간,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253606,10분[면접위원 2명]면접유형,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253607,면접절차대기실 대기-복도 대기-면접-퇴실,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253608,면 접 특 징,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253609,[유의사항],2023,숭실대,정보사회학과,SSU미래인재전형
7630,253610,"◈ 학과별로 대기실로 바로 이동, 가번호순으로 자리 지정석, 능, ",2023,숭실대,정보사회학과,SSU미래인재전형
7630,253611,◈ 대기하는동안 인쇄물 가,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253612,"◈ 면접관 두 분께서 컴퓨터로 기록, 자소서를 많이 물어봄",2023,숭실대,정보사회학과,SSU미래인재전형
7630,253613,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2023,숭실대,정보사회학과,SSU미래인재전형
7630,253614,Q : 현대사회 관심이 있는 이슈는?,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253615,A : 빅데이터 ~~~,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253616,Q : 성적 추이가 계속 왔다갔다하다가 3학년 때 급상승한 이유?,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253617,"A : 3학년이 되고 마지막으로 열심히 해보자, 3학년 사회문화에 흥미가 있어서 더 좋은 성적을 받았다.",2023,숭실대,정보사회학과,SSU미래인재전형
7630,253618,Q : 졸업하고 뭐 하고 싶냐?,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253619,A : 대학에 들어와서 생각을 굳히고 명확하게 잡고 싶다.,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253620,Q : 자신의 장점이 뭐냐?,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253621,A : 사전에 자료조사 풍부히 함.,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253622,Q : 이런 장점이 추진력이 부족하다는 단점으로 이어질 수 있는지?,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253623,A : 자료조사를 다 끝내고 난 후에는 빠르게 수행해서 단점으로 이어지지않는다는 흐름으로 말함,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253624,Q : ~~작가의 ~~책에 관해 설명해 달라,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253625,A : (대답 못함),2023,숭실대,정보사회학과,SSU미래인재전형
7630,253626,Q : 관심있게 읽은 다른 책 말해달라,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253627,A : ~~~책이 아까 현대사회 이슈의 배경지식을 구축하는 데 도움이 됐다.,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253628,Q : 확증편향의 정의?(자소서),2023,숭실대,정보사회학과,SSU미래인재전형
7630,253629,"A : 정의는 ~~~, 예를 들어서 알고리즘 ~~~~",2023,숭실대,정보사회학과,SSU미래인재전형
7630,253630,"Q : 가짜뉴스가 니부어의 입장에서 ~~, ~~ 자세히 설명해달라(자소서)",2023,숭실대,정보사회학과,SSU미래인재전형
7630,253631,A : ~~~~~~,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253632,Q : 그렇다면 구체적인 규제방안 생각한 적 있냐?,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253633,"A : 그렇다, ~~~~~한 방안을 생각해봤다",2023,숭실대,정보사회학과,SSU미래인재전형
7630,253634,Q : 마지막으로 하고 싶은 말?,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253635,A : ~~~~~,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253636,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2023,숭실대,정보사회학과,SSU미래인재전형
7630,253637,"◈ 책을 하나 딱 지정해서 물어볼 줄 몰랐음(분야관련 책만 일부분 준비함),",2023,숭실대,정보사회학과,SSU미래인재전형
7630,253638,"◈ 대체로 면접 분위기는 편안하고 면접관분들께서 긴장하지 말라고 여러 번 말해주시고 잘 웃어주심, ",2023,숭실대,정보사회학과,SSU미래인재전형
7630,253639,◈ 학생부 교과세특보다는 자소서 위주로 질문함.,2023,숭실대,정보사회학과,SSU미래인재전형
7630,253640,◈ 학생부의 희망 학과와 지원학과가 달랐음에도 자기소개나 지원동기 안 물어봄. (근데 다른 학과에선 물어봤다고 함),2023,숭실대,정보사회학과,SSU미래인재전형
7631,253641,2023학년도 대입 면접 후기[아주대 신소재공학과],2023,아주대,신소재공학과,ACE전형
7631,253642,대학/학과,2023,아주대,신소재공학과,ACE전형
7631,253643,아주대 신소재공학과,2023,아주대,신소재공학과,ACE전형
7631,253644,전 형 명,2023,아주대,신소재공학과,ACE전형
7631,253645,ACE전형,2023,아주대,신소재공학과,ACE전형
7631,253646,면접시간,2023,아주대,신소재공학과,ACE전형
7631,253647,10분[면접위원 2명]면접유형,2023,아주대,신소재공학과,ACE전형
7631,253648,면접절차,2023,아주대,신소재공학과,ACE전형
7631,253649,면 접 특 징,2023,아주대,신소재공학과,ACE전형
7631,253650,[유의사항] ◈ 학생부 파악,2023,아주대,신소재공학과,ACE전형
7631,253651,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2023,아주대,신소재공학과,ACE전형
7631,253652,Q : 신소재 에어로젤에 대해 아시나요?,2023,아주대,신소재공학과,ACE전형
7631,253653,A : 네 에어로젤은 ooo의 특성을 지녔으며 ooo로 만들어졌습니다,2023,아주대,신소재공학과,ACE전형
7631,253654,Q : 신소재 에어로젤이 좋은 이유는?,2023,아주대,신소재공학과,ACE전형
7631,253655,A : 에어로젤의 ooo한 특성을 가졌기 때문입니다,2023,아주대,신소재공학과,ACE전형
7631,253656,Q : 그 외의 다른 이유는?,2023,아주대,신소재공학과,ACE전형
7631,253657,A : ooo한 특성도 가졌습니다,2023,아주대,신소재공학과,ACE전형
7631,253658,Q : 동아리 ooo에서 한 활동 중 기억에 남는 활동은?,2023,아주대,신소재공학과,ACE전형
7631,253659,A : ooo활동이 가장 기억에 남았습니다,2023,아주대,신소재공학과,ACE전형
7631,253660,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2023,아주대,신소재공학과,ACE전형
7631,253661,◈ 대답을 착실히 함.,2023,아주대,신소재공학과,ACE전형
7631,253662,◈ 자소서와 다른 내용을 답함.,2023,아주대,신소재공학과,ACE전형
7632,253663,2023학년도 대입 면접 후기[아주대 응용화학생명공학과],2023,아주대,응용화학생명공학과,ACE전형
7632,253664,대학/학과,2023,아주대,응용화학생명공학과,ACE전형
7632,253665,아주대 응용화학생명공학과,2023,아주대,응용화학생명공학과,ACE전형
7632,253666,전 형 명,2023,아주대,응용화학생명공학과,ACE전형
7632,253667,ACE전형,2023,아주대,응용화학생명공학과,ACE전형
7632,253668,면접시간,2023,아주대,응용화학생명공학과,ACE전형
7632,253669,10분[면접위원 2명]면접유형,2023,아주대,응용화학생명공학과,ACE전형
7632,253670,"면접절차수험표 확인받고, 학과 상관없이 전체 소극장에서 대기-조 나눠서 면접실 앞에서 또 대기-개별 면접 후 퇴장",2023,아주대,응용화학생명공학과,ACE전형
7632,253671,면 접 특 징,2023,아주대,응용화학생명공학과,ACE전형
7632,253672,[유의사항],2023,아주대,응용화학생명공학과,ACE전형
7632,253673,◈ 면접실이 약 10개 정도 있었음. 학과 별로 2~3개의 면접실이 있음.,2023,아주대,응용화학생명공학과,ACE전형
7632,253674,◈ 들어가기 전 귀마개 착용하고 7분 정도 대기함. 면접 직전까지 종이 자료 볼 수 있음.,2023,아주대,응용화학생명공학과,ACE전형
7632,253675,◈ 면접관 2명으로 구성되어 있으며 꼬리 질문 꽤 있었음.,2023,아주대,응용화학생명공학과,ACE전형
7632,253676,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2023,아주대,응용화학생명공학과,ACE전형
7632,253677,Q : 긴장 많이 되나요? 어때요?,2023,아주대,응용화학생명공학과,ACE전형
7632,253678,A : 네. 생각했던 것보다 많이 긴장됩니다. (첫 면접이고 그러면 많이 떨릴 수 있다고 바로 시작한다고 함.),2023,아주대,응용화학생명공학과,ACE전형
7632,253679,Q : 이 학과에 지원하게 된 지원 동기 말해주세요.,2023,아주대,응용화학생명공학과,ACE전형
7632,253680,A : 저는 인체에 유해하고 안전한 화장품을 만드는 화장품개발연구원을 목표로 하고 있습니다. 따라서 대학에서 화학과 ,2023,아주대,응용화학생명공학과,ACE전형
7632,253681,생명 등 과학에 대한 지식뿐 아니라 나아가 실제로 ‘응용’할 수 있는 학문을 배우고 싶습니다. 이에 본 학과에서는 분,2023,아주대,응용화학생명공학과,ACE전형
7632,253682,야가 매우 세분되어 있어 과학의 여러 응용 분야에 관한 폭넓은 공부를 할 수 있다고 알고 지원하게 되었습니다.,2023,아주대,응용화학생명공학과,ACE전형
7632,253683,"Q : 동아리에서 화장품 보존제에 관한 실험을 진행했는데, 이 활동은 개인이 혼자서 한 건지 아니면 같이 ",2023,아주대,응용화학생명공학과,ACE전형
7632,253684,한 건가요?,2023,아주대,응용화학생명공학과,ACE전형
7632,253685,A : 동아리에서 제가 관심이 있는 친구들을 모아 실험을 하게 되었습니다.,2023,아주대,응용화학생명공학과,ACE전형
7632,253686,Q : 그럼 본인은 팀에서 어떤 역할을 맡았나요?,2023,아주대,응용화학생명공학과,ACE전형
7632,253687,"A : 저는 팀의 리더로, 실험을 설계하고 실험을 함께 수행하는 역할을 맡았습니다.",2023,아주대,응용화학생명공학과,ACE전형
7632,253688,"Q : 그럼 실험을 어떻게 했는지, 과정을 말해줄 수 있나요?",2023,아주대,응용화학생명공학과,ACE전형
7632,253689,"A : 먼저 핵산 디올이나 자몽씨 추출물 등의 천연 보존제를 사용했고, 보존력을 확인하기 위해 보존제 외에 정제수 등의 ",2023,아주대,응용화학생명공학과,ACE전형
7632,253690,다른 요인은 전부 동일하게 설정하고 보존제 종류별로 각 5ml씩을 넣어 스킨을 제작했습니다. 이후 보존력을 확인하,2023,아주대,응용화학생명공학과,ACE전형
7632,253691,"기 위해 세균 배지를 사용하였습니다. 세균 배지에 각 스킨을 뿌린 이후, 세균의 번식 정도를 비교한 결과, 인공 보존",2023,아주대,응용화학생명공학과,ACE전형
7632,253692,"제인 페녹시 에탄올과 천연 보존제인 핵산디올이 가장 유사한 보존력을 보였으며, 이에 천연 보존제의 효능이 적합하",2023,아주대,응용화학생명공학과,ACE전형
7632,253693,다고 판단하였습니다.,2023,아주대,응용화학생명공학과,ACE전형
7632,253694,"Q : 동아리에서 형광 물질 추출 실험을 진행했던데, 어떤 형광 물질을 사용했는지 알고 있나요?",2023,아주대,응용화학생명공학과,ACE전형
7632,253695,( 형광물질이 어떤 종류였는지 물었지만 몰라서 실험 원리만 말함),2023,아주대,응용화학생명공학과,ACE전형
7632,253696,"A : 당시 형광펜 속 형광 염료를 추출하는 실험을 진행했습니다. 극성은 극성 물질에 잘 녹고, 무극성 물질은 무극성 물질",2023,아주대,응용화학생명공학과,ACE전형
7632,253697,에 잘 녹는다는 사실을 통해 형광 물질은 무극성 물질이기 때문에 대표적인 무극성 물질인 헥세인을 넣어 염료 추출,2023,아주대,응용화학생명공학과,ACE전형
7632,253698,이 잘 되도록 했습니다.,2023,아주대,응용화학생명공학과,ACE전형
7632,253699,Q : 그러니까 그게 어떤 형광 물질인지 알고 있나요?,2023,아주대,응용화학생명공학과,ACE전형
7632,253700,A. 학용품 형광펜을 사용해서 정확한 종류는 잘 모르겠습니다. 1학년 때 진행했던 실험이라 기억이 잘 나지 않습니다.,2023,아주대,응용화학생명공학과,ACE전형
7632,253701,"Q : 화장품에 관심이 많은 것 같은데, 이와 관련해서 한 실험 같은 게 있을까요? ",2023,아주대,응용화학생명공학과,ACE전형
7632,253702,"A : 네. 대표적으로 화장품에 관한 관심으로 립스틱을 직접 제작하는 실험을 진행했는데요, 여기서 제작한 립스틱 중 하나",2023,아주대,응용화학생명공학과,ACE전형
7632,253703,를 바른 지 8시간이 경과하자 해당 부위가 붉게 부풀어 오르는 이상 반응을 관찰할 수 있었습니다. 이에 매우 안타까,2023,아주대,응용화학생명공학과,ACE전형
7632,253704,"웠으나 원인을 파악하고자 실험을 복기한 결과, 사용된 색소가 유해 성분인 타르색소였으며, 원하는 색을 내는 과정에",2023,아주대,응용화학생명공학과,ACE전형
7632,253705,서 정량 이상의 타르 색소가 사용됨을 알 수 있었습니다. 이를 통해 미세한 양으로도 큰 영향을 미칠 수 있음을 깨닫,2023,아주대,응용화학생명공학과,ACE전형
7632,253706,"고, 반성하며 이후의 실험에서는 연구 일지를 작성하며 변인을 통제하고자 노력하며, 연구 윤리를 함양했습니다. ",2023,아주대,응용화학생명공학과,ACE전형
7632,253707,Q : 보니까 그럼 화학공학과에도 지원했을 것 같은데 지원하셨나요?,2023,아주대,응용화학생명공학과,ACE전형
7632,253708,A : 아니요. 지원하지 않았습니다.,2023,아주대,응용화학생명공학과,ACE전형
7632,253709,Q : 어 왜 지원하지 않았나요?,2023,아주대,응용화학생명공학과,ACE전형
7632,253710,"A ; 화학공학과에서의 교육 과정을 봤는데, 화학공학과는 석유 등을 다뤄서 화장품과 같이 제가 배우고자 하는 분야와는 ",2023,아주대,응용화학생명공학과,ACE전형
7632,253711,거리가 먼 것 같아서 지원하지 않았습니다.,2023,아주대,응용화학생명공학과,ACE전형
7632,253712,Q : 화학이나 생명 분야 활동을 많이 했는데 혹시 그 중에서 어려움이 있었던 경험이 있나요?,2023,아주대,응용화학생명공학과,ACE전형
7632,253713,A : 네. 제가 3학년 때 바이오에탄올을 추출하는 실험에서 증류하고자 하는 양이 적어 교내의 증류 장치로는 증류가 되지 ,2023,아주대,응용화학생명공학과,ACE전형
7632,253714,않는 문제가 발생하였습니다. 이때 포기하지 않고 직접 간이 증류 장치를 설계하여 문제를 해결한 경험이 있습니다.,2023,아주대,응용화학생명공학과,ACE전형
7632,253715,Q : 그 간이 증류 장치를 어떻게 설계했나요? (이때 좀 당황해서 대답을 좀 어버버함),2023,아주대,응용화학생명공학과,ACE전형
